ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4000
ITEM: BOX BOUNDS pp pp pp
0 50
0 50
0 50
ITEM: ATOMS id mol type x y z 
974 5 1 32.962366089774804 14.923868467484494 15.596025248486368
975 5 1 32.10268608977481 15.793068467484494 14.943705248486369
976 5 1 32.54708608977481 17.104108467484494 15.00346524848637
977 5 1 33.19220608977481 15.934348467484494 15.37154524848637
978 5 1 31.995566089774808 16.220028467484493 14.733945248486371
979 5 1 32.53276608977481 15.238348467484492 15.551225248486372
980 5 1 32.13892608977481 16.471708467484493 15.057465248486372
981 5 1 31.00044608977481 17.042588467484492 14.511705248486372
982 5 1 31.68084608977481 18.23538846748449 14.696425248486372
983 5 1 32.300126089774814 18.96866846748449 15.695865248486372
984 5 1 32.421006089774814 17.80786846748449 14.948745248486372
985 5 1 31.327006089774812 16.96138846748449 14.867225248486372
986 5 1 31.909486089774813 15.93554846748449 14.140345248486373
987 5 1 33.25756608977481 16.08970846748449 13.859225248486373
988 5 1 34.63204608977481 16.261468467484487 13.824425248486373
989 5 1 34.20452608977481 17.477628467484486 13.316345248486373
990 5 1 34.09764608977481 16.219468467484486 12.745705248486374
991 5 1 33.53708608977481 17.297228467484487 12.079225248486374
992 5 1 32.29348608977481 16.803308467484488 12.439305248486374
993 5 1 31.18740608977481 17.069548467484488 13.230345248486374
994 5 1 30.37700608977481 16.944028467484486 12.113385248486374
995 5 1 29.57332608977481 15.887948467484486 12.511865248486373
996 5 1 29.88108608977481 14.563548467484486 12.244825248486373
997 5 1 30.74748608977481 15.572348467484487 11.855385248486373
998 5 1 30.18156608977481 15.256508467484487 10.630825248486373
999 5 1 29.163246089774812 15.664748467484486 9.784425248486372
1000 5 1 28.017006089774814 15.904268467484487 10.525225248486372
1001 6 1 23.906891815237607 22.43261801767226 36.740618980847806
1002 6 1 22.720731815237606 23.145898017672263 36.805178980847806
1003 6 1 23.514011815237605 24.022378017672263 36.082458980847804
1004 6 1 22.519611815237607 24.986938017672262 36.1155789808478
1005 6 1 22.004491815237607 26.22645801767226 36.4595789808478
1006 6 1 21.286651815237608 25.432138017672262 37.339178980847805
1007 6 1 21.57585181523761 26.264218017672263 38.4086989808478
1008 6 1 21.30409181523761 27.443978017672265 39.082618980847805
1009 6 1 20.51521181523761 27.771178017672266 37.99149898084781
1010 6 1 21.35409181523761 27.960618017672267 39.07797898084781
1011 6 1 21.90521181523761 28.333738017672268 37.86269898084781
1012 6 1 22.21425181523761 27.434458017672267 36.85485898084781
1013 6 1 22.09977181523761 28.537418017672266 36.02397898084781
1014 6 1 22.26201181523761 27.161258017672267 36.01949898084781
1015 6 1 21.64833181523761 28.342298017672267 36.405098980847804
1016 6 1 21.00465181523761 29.261098017672268 35.5918989808478
1017 6 1 21.41385181523761 28.030938017672266 35.1028589808478
1018 6 1 20.45809181523761 28.949498017672266 34.699418980847796
1019 6 1 19.414971815237607 29.693978017672265 34.172618980847794
1020 6 1 20.474571815237606 30.532618017672267 33.8660589808478
1021 6 1 20.271691815237606 30.774778017672265 35.215178980847796
1022 6 1 19.521611815237605 31.377018017672263 36.212538980847796
1023 6 1 20.597931815237605 30.591658017672263 35.832138980847795
1024 6 1 19.350011815237604 30.06597801767226 35.538218980847795
1025 6 1 18.432811815237603 30.14061801767226 36.57413898084779
1026 6 1 17.433291815237602 30.12061801767226 35.61469898084779
1027 6 1 16.257211815237604 30.78941801767226 35.913978980847794
1028 6 1 15.730171815237604 29.92309801767226 36.858218980847795
1029 6 1 14.638171815237603 29.49477801767226 36.120618980847794
1030 6 1 14.771931815237604 29.68061801767226 37.487178980847794
1031 6 1 13.806491815237603 28.69653801767226 37.627578980847794
1032 6 1 12.529851815237603 29.15389801767226 37.91237898084779
1033 6 1 11.505131815237602 29.822218017672263 37.26189898084779
1034 6 1 10.362331815237603 29.546538017672262 37.99549898084779
1035 6 1 9.654731815237604 29.201658017672262 39.13589898084779
1036 6 1 9.676411815237604 27.863258017672262 38.77765898084779
1037 6 1 8.657931815237603 27.82405801767226 39.71637898084779
1038 6 1 7.9880918152376035 28.71237801767226 40.54237898084779
1039 6 1 8.411051815237604 29.877898017672262 41.160938980847796
1040 6 1 9.205771815237604 30.793898017672262 41.83125898084779
1041 6 1 9.487771815237604 29.44501801767226 41.68653898084779
1042 6 1 9.427291815237604 28.096058017672263 41.997658980847795
1043 6 1 10.469931815237604 28.563498017672263 42.78149898084779
1044 6 1 10.264331815237604 29.272858017672263 41.60909898084779
1045 6 1 11.518811815237605 29.582618017672264 41.10869898084779
1046 6 1 11.049131815237605 30.436538017672262 40.12373898084779
1047 6 1 10.748411815237604 30.605338017672263 38.78165898084779
1048 6 1 12.026251815237604 31.100458017672263 38.576218980847784
1049 6 1 11.670251815237604 31.45269801767226 39.868218980847786
1050 6 1 12.511211815237605 31.21765801767226 40.944058980847785
1051 6 1 11.601531815237605 30.59605801767226 40.10373898084779
1052 6 1 11.077131815237605 31.02605801767226 38.89533898084779
1053 6 1 12.397451815237606 30.61269801767226 38.97109898084779
1054 6 1 11.117851815237605 30.85733801767226 38.49909898084779
1055 6 1 11.103931815237605 29.98501801767226 37.42261898084779
1056 6 1 11.865211815237604 31.09845801767226 37.10517898084779
1057 6 1 10.999771815237604 32.02933801767226 37.65693898084779
1058 6 1 10.858971815237604 30.85133801767226 36.94109898084779
1059 6 1 11.070411815237604 32.131898017672256 36.45589898084779
1060 6 1 12.361291815237603 32.48165801767226 36.093578980847795
1061 6 1 11.926411815237604 31.17493801767226 35.941578980847794
1062 6 1 10.851131815237604 32.03349801767226 35.77837898084779
1063 6 1 11.561451815237604 32.888698017672255 34.951338980847794
1064 6 1 11.408331815237604 32.77653801767225 33.578778980847794
1065 6 1 10.959211815237603 33.73765801767225 34.470058980847796
1066 6 1 9.812331815237604 33.953258017672255 35.217098980847794
1067 6 1 10.853211815237604 34.35557801767226 36.0385389808478
1068 6 1 10.988091815237604 33.175658017672255 36.752538980847795
1069 6 1 11.923691815237603 32.83997801767225 37.71789898084779
1070 6 1 12.953931815237603 32.241738017672255 37.01037898084779
1071 6 1 13.456091815237603 32.249258017672254 38.30181898084779
1072 6 1 12.445691815237602 32.95221801767225 37.66533898084779
1073 6 1 12.509131815237602 32.54941801767225 36.34109898084779
1074 6 1 11.136891815237602 32.49973801767225 36.52637898084779
1075 6 1 10.753771815237602 31.22605801767225 36.914778980847785
1076 6 1 9.614811815237601 30.48773801767225 37.19341898084779
1077 6 1 10.139451815237601 30.06253801767225 38.403338980847785
1078 6 1 9.0488118152376 29.75445801767225 37.60613898084779
1079 6 1 10.245451815237601 30.45293801767225 37.612778980847786
1080 6 1 11.345771815237601 30.55133801767225 38.44917898084778
1081 6 1 10.090971815237602 30.458778017672252 37.86869898084778
1082 6 1 8.755931815237602 30.726298017672253 37.611498980847784
1083 6 1 8.568731815237602 31.824058017672254 38.435978980847786
1084 6 1 9.067371815237601 31.523338017672256 39.69325898084779
1085 6 1 9.506491815237602 32.26861801767225 38.61077898084779
1086 6 1 10.117691815237603 33.251098017672255 37.84829898084779
1087 6 1 8.762491815237603 33.474618017672256 38.03125898084779
1088 6 1 9.594811815237602 34.12717801767226 37.13613898084779
1089 6 1 10.285131815237602 33.020058017672255 37.60269898084779
1090 6 1 11.085131815237602 31.891738017672257 37.68605898084779
1091 6 1 12.111771815237603 32.68253801767226 37.19541898084779
1092 6 1 12.753371815237603 33.40485801767226 38.18869898084779
1093 6 1 11.606091815237603 34.11677801767226 38.49997898084779
1094 6 1 11.807051815237603 35.41629801767226 38.936698980847794
1095 6 1 12.220811815237603 34.54917801767226 37.938138980847796
1096 6 1 11.840331815237603 33.69781801767226 38.963098980847796
1097 6 1 11.954011815237603 34.77477801767226 39.8274989808478
1098 6 1 11.232811815237604 35.76565801767226 40.4740589808478
1099 6 1 10.056411815237604 35.131898017672256 40.8403789808478
1100 6 1 10.401371815237605 36.358458017672255 41.3850189808478
1101 6 1 10.760331815237604 35.044298017672254 41.638538980847805
1102 6 1 9.380411815237604 35.04869801767225 41.764138980847804
1103 6 1 8.903131815237604 33.85365801767225 41.250218980847805
1104 6 1 7.727851815237604 33.12037801767225 41.28189898084781
1105 6 1 7.733611815237603 31.96573801767225 42.047738980847804
1106 6 1 7.938171815237603 31.58829801767225 40.730298980847806
1107 6 1 8.755531815237603 30.76333801767225 41.486138980847805
1108 6 1 7.966411815237603 30.50885801767225 42.596298980847806
1109 6 1 7.664011815237602 31.85933801767225 42.663658980847806
1110 6 1 7.844411815237602 32.58821801767225 43.82821898084781
1111 6 1 8.366331815237602 33.220618017672244 44.94517898084781
1112 6 1 7.675211815237603 32.815178017672245 43.814778980847805
1113 6 1 7.891211815237603 31.470778017672245 43.558218980847805
1114 6 1 8.014651815237603 32.06845801767224 44.802218980847805
1115 6 1 8.088571815237602 30.99349801767224 45.6733389808478
1116 6 1 6.787531815237601 30.820778017672243 46.1174189808478
1117 6 1 7.815691815237601 30.594138017672243 47.0182989808478
1118 6 1 8.962091815237601 30.70181801767224 47.7891789808478
1119 6 1 8.6440118152376 29.81765801767224 48.8074189808478
1120 6 1 9.112331815237601 31.08701801767224 49.1059789808478
1121 6 1 7.794891815237601 31.389418017672238 48.8010189808478
1122 6 1 6.9903318152376 30.433738017672237 49.4006189808478
1123 6 1 7.6872918152376 31.020938017672236 48.3569389808478
1124 6 1 8.8176918152376 30.854538017672237 49.1408589808478
1125 6 1 10.0492118152376 31.486858017672237 49.0825389808478
1126 6 1 8.8395318152376 31.721418017672235 49.716458980847804
1127 6 1 10.0723318152376 32.33501801767223 49.870538980847805
1128 6 1 8.993531815237601 31.683658017672233 49.294298980847806
1129 6 1 8.2800118152376 31.82277801767223 48.114698980847805
1130 6 1 8.0000118152376 31.04181801767223 47.00485898084781
1131 6 1 7.4316118152376 31.37141801767223 48.224858980847806
1132 6 1 8.2403318152376 32.09621801767223 47.36421898084781
1133 6 1 9.4331318152376 32.63445801767223 46.90853898084781
1134 6 1 9.699531815237599 31.45701801767223 46.22837898084781
1135 6 1 8.6527318152376 31.65893801767223 45.34317898084781
1136 6 1 7.4411318152376 31.84797801767223 44.69789898084781
1137 6 1 6.4262518152376 31.05933801767223 45.21541898084781
1138 6 1 6.0560118152376 31.35885801767223 46.51661898084781
1139 6 1 5.1684918152376 32.360538017672226 46.87565898084781
1140 6 1 5.980251815237599 33.37845801767222 47.34973898084781
1141 6 1 5.553291815237599 33.246458017672225 48.66133898084781
1142 6 1 6.490091815237599 33.477338017672224 47.66677898084781
1143 6 1 6.638891815237598 32.81069801767222 46.46117898084781
1144 6 1 6.563451815237598 31.464058017672222 46.77845898084781
1145 6 1 6.437691815237598 32.20229801767222 45.612618980847806
1146 6 1 5.599691815237598 31.42229801767222 44.832058980847805
1147 6 1 4.838971815237598 31.47485801767222 43.67509898084781
1148 6 1 4.398091815237598 30.25469801767222 43.1881389808478
1149 6 1 3.7284918152375983 29.49029801767222 44.13005898084781
1150 6 1 4.561451815237598 28.515498017672222 44.655258980847805
1151 6 1 4.690571815237599 27.585658017672223 45.674378980847806
1152 6 1 3.9644918152375985 26.693098017672224 46.446538980847805
1153 6 1 4.032571815237598 27.860298017672225 45.70285898084781
1154 6 1 4.926171815237598 26.956298017672225 45.15125898084781
1155 6 1 4.291851815237599 26.131498017672225 44.23621898084781
1156 6 1 5.495931815237599 26.286218017672226 44.90413898084781
1157 6 1 5.946811815237599 27.596058017672227 44.935978980847814
1158 6 1 6.2233718152375985 28.181578017672226 43.711098980847815
1159 6 1 7.053451815237598 28.841178017672227 42.81893898084782
1160 6 1 6.221451815237598 29.480458017672227 43.72397898084782
1161 6 1 5.415051815237598 29.205098017672228 44.81661898084782
1162 6 1 6.4031318152375984 29.027818017672228 45.77173898084782
1163 6 1 5.264011815237598 29.31869801767223 46.50509898084782
1164 6 1 6.1008118152375985 29.09045801767223 47.58557898084782
1165 6 1 6.424251815237598 30.14005801767223 46.74069898084782
1166 6 1 5.268571815237598 29.560618017672233 47.23949898084782
1167 6 1 5.055451815237598 29.287418017672234 48.58109898084782
1168 6 1 5.339611815237598 28.223738017672233 47.73973898084782
1169 6 1 5.123131815237598 28.92629801767223 46.56509898084782
1170 6 1 4.450811815237598 29.877738017672232 45.81509898084782
1171 6 1 4.9688918152375985 28.730858017672233 45.23517898084782
1172 6 1 4.915691815237598 27.850698017672233 44.16629898084782
1173 6 1 4.2206518152375985 27.559178017672235 43.00365898084782
1174 6 1 4.582571815237598 28.656058017672233 43.768938980847814
1175 6 1 5.821771815237598 28.775018017672235 44.377418980847814
1176 6 1 6.527451815237598 29.915978017672234 44.72413898084781
1177 6 1 7.264731815237599 29.016138017672233 43.971258980847814
1178 6 1 7.221851815237598 28.73445801767223 42.615178980847816
1179 6 1 6.448491815237598 27.87421801767223 41.85229898084781
1180 6 1 6.240651815237598 27.50421801767223 43.171338980847814
1181 6 1 5.642891815237598 28.08925801767223 42.06653898084782
1182 6 1 4.535611815237598 28.57893801767223 41.39253898084782
1183 6 1 3.7447318152375977 28.97117801767223 40.32453898084782
1184 6 1 3.8868118152375977 27.59533801767223 40.40741898084782
1185 6 1 5.256491815237598 27.76525801767223 40.529898980847825
1186 6 1 3.9792118152375977 27.994778017672232 41.01549898084782
1187 6 1 4.381691815237597 28.96197801767223 40.10861898084782
1188 6 1 3.0136118152375975 28.91205801767223 40.322538980847824
1189 6 1 4.124731815237597 28.12805801767223 40.056538980847826
1190 6 1 3.782811815237597 26.96589801767223 39.384058980847826
1191 6 1 4.588251815237597 28.074538017672232 39.58917898084783
1192 6 1 4.112811815237597 27.216218017672233 38.610778980847826
1193 6 1 4.9972118152375975 26.479498017672235 37.83925898084782
1194 6 1 6.331931815237597 26.850938017672235 37.81997898084782
1195 6 1 5.696571815237597 25.923258017672236 37.01029898084782
1196 6 1 5.989851815237597 27.016378017672235 36.210858980847824
1197 6 1 7.351051815237597 27.224618017672235 36.36461898084782
1198 6 1 8.496891815237598 26.836778017672234 35.68877898084782
1199 6 1 7.879931815237598 27.239498017672233 36.862298980847825
1200 6 1 8.677131815237598 28.204538017672235 36.26781898084783
1201 7 1 35.36364369885398 36.694525350283584 31.56824020436871
1202 7 1 34.99916369885398 35.405805350283586 31.92368020436871
1203 7 1 33.66484369885398 35.53060535028359 32.27584020436871
1204 7 1 33.00452369885398 36.49804535028359 33.01616020436871
1205 7 1 32.78556369885398 37.86612535028359 33.00120020436871
1206 7 1 32.593243698853975 38.73836535028359 31.94184020436871
1207 7 1 33.364603698853976 39.290765350283586 32.95168020436871
1208 7 1 32.59300369885398 38.222125350283584 32.52424020436871
1209 7 1 33.34164369885398 37.118285350283585 32.14824020436871
1210 7 1 33.63068369885398 37.521485350283584 30.854400204368712
1211 7 1 34.45060369885398 37.39052535028358 29.745040204368713
1212 7 1 34.145563698853984 36.275405350283584 30.508880204368715
1213 7 1 35.25124369885398 36.69380535028358 31.231600204368714
1214 7 1 34.73572369885398 37.97836535028358 31.295280204368716
1215 7 1 33.67644369885398 38.24476535028358 32.148000204368714
1216 7 1 32.77540369885398 38.80188535028358 31.254880204368714
1217 7 1 33.879803698853976 38.293485350283575 30.590240204368715
1218 7 1 33.048923698853976 38.07980535028358 29.502160204368714
1219 7 1 33.58660369885398 37.861405350283576 30.760320204368714
1220 7 1 34.001243698853976 36.77988535028358 29.999760204368712
1221 7 1 32.707883698853976 37.25468535028358 30.147200204368712
1222 7 1 32.671163698853974 36.62684535028358 31.38192020436871
1223 7 1 31.897403698853974 37.65636535028358 30.870640204368712
1224 7 1 32.521563698853974 38.413005350283576 31.84936020436871
1225 7 1 33.687643698853975 37.863325350283574 31.34128020436871
1226 7 1 33.255563698853976 39.01692535028357 31.97560020436871
1227 7 1 32.72636369885397 39.278285350283575 33.22920020436871
1228 7 1 33.014203698853976 37.92292535028358 33.21560020436871
1229 7 1 34.03068369885398 38.43732535028358 34.00432020436871
1230 7 1 33.57868369885398 39.63228535028358 34.540640204368714
1231 7 1 34.69620369885398 39.00788535028358 34.01024020436871
1232 7 1 34.981163698853976 39.52404535028358 32.756240204368716
1233 7 1 35.86660369885398 39.84476535028358 31.739840204368715
1234 7 1 34.88796369885398 40.04604535028358 30.779840204368714
1235 7 1 34.13812369885398 38.907965350283575 30.529520204368715
1236 7 1 35.01892369885398 37.859165350283575 30.739600204368717
1237 7 1 34.76212369885398 36.70668535028358 30.014560204368717
1238 7 1 34.27004369885398 37.99820535028358 30.11400020436872
1239 7 1 33.27308369885398 37.892925350283576 29.15744020436872
1240 7 1 34.18780369885398 38.87788535028358 28.821040204368717
1241 7 1 35.553563698853985 38.64412535028358 28.818640204368716
1242 7 1 34.965323698853986 39.21604535028358 29.935280204368716
1243 7 1 34.57452369885399 40.38772535028358 30.563440204368717
1244 7 1 34.07828369885399 40.75516535028358 29.32288020436872
1245 7 1 34.43220369885399 41.06100535028359 30.62720020436872
1246 7 1 33.68820369885399 41.632205350283584 29.60736020436872
1247 7 1 33.76892369885399 40.74812535028359 30.67128020436872
1248 7 1 34.471323698853986 41.801645350283586 30.10840020436872
1249 7 1 34.42772369885399 41.53940535028359 31.46824020436872
1250 7 1 35.190763698853985 41.14388535028359 32.55512020436872
1251 7 1 36.025963698853985 41.22276535028359 31.45224020436872
1252 7 1 34.86556369885398 41.15548535028359 32.20664020436872
1253 7 1 35.63564369885398 41.527405350283594 33.29688020436872
1254 7 1 36.183643698853984 42.7882053502836 33.47008020436872
1255 7 1 37.33348369885398 42.7009253502836 32.70176020436872
1256 7 1 37.48476369885398 42.8198853502836 31.329520204368716
1257 7 1 36.90028369885398 43.7974053502836 30.540320204368715
1258 7 1 37.56660369885398 42.6455653502836 30.153840204368716
1259 7 1 38.24996369885398 42.7652453502836 28.954400204368717
1260 7 1 37.81772369885398 43.5941253502836 29.977280204368718
1261 7 1 37.783323698853984 42.3656453502836 30.617200204368718
1262 7 1 38.76108369885398 41.9174053502836 31.490640204368717
1263 7 1 39.90652369885398 42.4346853502836 32.07408020436872
1264 7 1 39.88900369885398 41.4034853502836 32.99944020436872
1265 7 1 38.950363698853984 42.187005350283606 33.65144020436872
1266 7 1 39.62052369885399 41.04508535028361 34.05984020436872
1267 7 1 38.803003698853985 42.06212535028361 34.52608020436872
1268 7 1 37.79844369885399 42.54636535028361 33.703680204368716
1269 7 1 37.89844369885399 43.07004535028361 32.42472020436872
1270 7 1 38.04092369885399 41.914285350283606 31.67368020436872
1271 7 1 37.265803698853986 40.76892535028361 31.586800204368718
1272 7 1 37.443563698853985 40.56940535028361 30.227120204368717
1273 7 1 38.336603698853985 40.93140535028361 29.231360204368716
1274 7 1 38.541563698853984 42.11652535028361 29.919360204368715
1275 7 1 38.004203698853985 41.16340535028361 29.069280204368717
1276 7 1 37.911323698853984 42.189965350283614 29.995360204368716
1277 7 1 37.98180369885399 41.765405350283615 31.312480204368715
1278 7 1 38.45172369885399 41.967165350283615 30.024640204368716
1279 7 1 39.03756369885399 43.146765350283616 30.455200204368715
1280 7 1 38.720043698853985 41.940125350283616 29.852480204368714
1281 7 1 38.209163698853985 41.43972535028362 31.039360204368712
1282 7 1 38.867403698853984 40.26300535028361 30.719360204368712
1283 7 1 39.522203698853986 39.041885350283614 30.709120204368713
1284 7 1 38.445643698853985 39.87212535028362 30.44104020436871
1285 7 1 39.57660369885399 40.605085350283616 30.762720204368712
1286 7 1 38.60604369885399 40.086125350283616 31.60472020436871
1287 7 1 37.55548369885399 39.20468535028362 31.80304020436871
1288 7 1 37.17660369885399 38.32812535028362 30.79896020436871
1289 7 1 36.96580369885399 39.241885350283624 29.778960204368712
1290 7 1 35.88220369885399 39.68692535028362 29.038960204368713
1291 7 1 36.173403698853996 38.768685350283626 28.042960204368715
1292 7 1 37.032363698854 38.317725350283624 29.032400204368713
1293 7 1 35.905323698854 38.778685350283624 29.69376020436871
1294 7 1 36.498363698854 39.48196535028362 30.72992020436871
1295 7 1 37.421003698854 39.828765350283625 29.75592020436871
1296 7 1 37.714043698854 40.11972535028362 28.43328020436871
1297 7 1 36.613883698853996 39.637885350283625 29.12408020436871
1298 7 1 36.077323698853995 38.46620535028362 29.63328020436871
1299 7 1 36.998603698854 38.756525350283624 30.62680020436871
1300 7 1 38.015963698853994 37.816925350283626 30.58336020436871
1301 7 1 37.733403698854 36.930525350283624 31.610240204368708
1302 7 1 38.957563698853996 36.302845350283626 31.776080204368707
1303 7 1 37.583163698853994 36.454525350283625 31.686560204368707
1304 7 1 36.44188369885399 35.87164535028362 32.21360020436871
1305 7 1 35.38220369885399 36.432765350283624 31.51912020436871
1306 7 1 34.54996369885399 37.525485350283624 31.70112020436871
1307 7 1 34.151243698853996 37.99332535028363 30.45928020436871
1308 7 1 33.913883698853994 38.86436535028363 31.51048020436871
1309 7 1 32.74140369885399 38.355805350283624 32.04584020436871
1310 7 1 33.983243698854 37.79492535028363 32.297040204368706
1311 7 1 33.109403698853995 38.29924535028363 33.246800204368704
1312 7 1 33.10404369885399 38.85404535028363 31.977120204368703
1313 7 1 32.85516369885399 40.00468535028363 32.7080002043687
1314 7 1 33.407083698853995 41.09820535028363 33.355840204368704
1315 7 1 32.975963698853995 40.39868535028363 32.240160204368706
1316 7 1 32.425883698853994 39.97652535028363 31.040480204368706
1317 7 1 31.833563698853993 40.85308535028363 30.145520204368704
1318 7 1 31.321803698853994 39.928765350283626 31.042160204368706
1319 7 1 30.083243698853995 40.407805350283624 31.437680204368707
1320 7 1 30.634123698853994 39.189885350283625 31.802480204368706
1321 7 1 31.906763698853993 39.710685350283626 31.631840204368707
1322 7 1 31.983723698853993 41.03116535028363 32.04456020436871
1323 7 1 33.35276369885399 41.03972535028363 31.830720204368706
1324 7 1 32.52388369885399 40.53092535028363 30.843680204368706
1325 7 1 32.404443698853996 39.18764535028363 30.524960204368707
1326 7 1 33.522923698853994 39.44516535028363 29.748560204368708
1327 7 1 32.200843698853994 39.73244535028363 30.04760020436871
1328 7 1 32.81692369885399 38.76532535028363 29.26976020436871
1329 7 1 31.63092369885399 38.05964535028363 29.14560020436871
1330 7 1 32.231803698853994 38.794365350283634 30.155120204368707
1331 7 1 31.668123698853993 39.121645350283636 31.377840204368706
1332 7 1 30.476763698853993 38.499885350283634 31.715840204368707
1333 7 1 31.537643698853994 38.95324535028364 32.483280204368704
1334 7 1 30.423003698853993 39.011325350283634 33.304400204368704
1335 7 1 30.817883698853993 39.26212535028363 34.6087202043687
1336 7 1 30.498363698853993 39.70828535028363 35.8810402043687
1337 7 1 31.27308369885399 40.49676535028363 35.045600204368704
1338 7 1 31.07724369885399 39.15052535028363 34.78256020436871
1339 7 1 31.93780369885399 38.13044535028363 35.155200204368704
1340 7 1 33.08252369885399 37.750845350283626 35.83736020436871
1341 7 1 32.43364369885399 37.001645350283624 36.80576020436871
1342 7 1 33.679643698853994 37.55572535028362 37.05136020436871
1343 7 1 32.652923698853996 37.994845350283626 36.231120204368715
1344 7 1 31.427243698853996 37.65444535028362 36.78072020436871
1345 7 1 31.286603698853995 38.880205350283624 37.411280204368715
1346 7 1 31.780123698853995 38.093565350283626 36.38280020436871
1347 7 1 31.836683698853996 38.86060535028363 37.53544020436871
1348 7 1 30.999003698853997 37.96700535028363 38.18336020436871
1349 7 1 31.493323698854 38.825165350283626 37.214240204368714
1350 7 1 31.479643698853998 38.654765350283625 35.839200204368716
1351 7 1 31.640683698853998 37.479485350283625 35.12328020436872
1352 7 1 31.464203698853996 36.53828535028362 36.12472020436872
1353 7 1 31.265803698853997 37.854685350283624 36.50896020436872
1354 7 1 32.565963698854 37.72204535028362 36.96920020436872
1355 7 1 32.042443698854 36.50516535028362 36.56296020436872
1356 7 1 31.755403698854 35.73716535028362 37.67992020436872
1357 7 1 32.059803698854 34.83724535028362 36.67128020436872
1358 7 1 31.586443698853998 33.83252535028362 35.84272020436872
1359 7 1 32.367643698853996 33.21796535028362 36.808240204368715
1360 7 1 31.294843698853995 33.74900535028362 36.11016020436872
1361 7 1 31.813083698853994 34.84372535028362 36.78352020436872
1362 7 1 30.628203698853994 34.34964535028362 36.26208020436872
1363 7 1 30.408443698853993 33.26396535028363 35.42952020436872
1364 7 1 29.306603698853994 32.443245350283625 35.249840204368724
1365 7 1 29.811803698853993 33.349005350283626 34.331040204368726
1366 7 1 29.251483698853992 32.150285350283625 34.74256020436873
1367 7 1 28.830363698853994 32.03268535028362 36.05744020436873
1368 7 1 27.861963698853994 32.18756535028362 35.07848020436873
1369 7 1 28.763003698853993 33.24020535028362 35.06832020436873
1370 7 1 28.575483698853994 32.17132535028362 35.92984020436873
1371 7 1 29.163243698853993 33.345565350283614 36.37240020436873
1372 7 1 29.835243698853994 34.438845350283614 35.84992020436873
1373 7 1 29.904683698853994 34.485965350283614 37.23304020436873
1374 7 1 30.765803698853993 35.53388535028361 36.94992020436873
1375 7 1 31.780363698853993 34.80396535028361 37.54808020436873
1376 7 1 31.21620369885399 33.56100535028361 37.78648020436873
1377 7 1 31.83100369885399 33.963485350283605 38.96120020436873
1378 7 1 32.72564369885399 33.018285350283605 39.43696020436873
1379 7 1 31.904523698853993 32.930445350283605 40.549680204368734
1380 7 1 32.729883698853996 33.963485350283605 40.13552020436873
1381 7 1 32.018523698854 33.25884535028361 41.09336020436873
1382 7 1 33.144363698853994 32.954685350283604 40.345120204368726
1383 7 1 33.633643698853994 32.3888453502836 41.51152020436873
1384 7 1 33.049883698853996 33.636925350283605 41.65832020436873
1385 7 1 33.612763698853996 34.7498053502836 41.05432020436873
1386 7 1 34.988923698853995 34.9114053502836 41.05304020436873
1387 7 1 33.922043698854 35.4438853502836 40.347040204368724
1388 7 1 33.505643698853994 35.9018053502836 39.10744020436872
1389 7 1 32.78068369885399 35.833245350283605 37.92856020436872
1390 7 1 33.81764369885399 36.29132535028361 37.13184020436872
1391 7 1 32.93012369885399 35.6459653502836 37.97800020436872
1392 7 1 32.46724369885399 36.1721253502836 39.17344020436872
1393 7 1 32.65844369885399 35.3793253502836 40.293760204368716
1394 7 1 32.71532369885399 34.0110853502836 40.50504020436872
1395 7 1 32.22796369885399 34.2932453502836 39.23888020436872
1396 7 1 31.31516369885399 34.4961253502836 40.26144020436872
1397 7 1 30.60468369885399 34.808125350283596 39.11352020436872
1398 7 1 31.40548369885399 34.985325350283595 40.23024020436872
1399 7 1 30.23980369885399 35.6422053502836 39.87032020436872
1400 7 1 31.08092369885399 34.6358053502836 39.42336020436872
1401 8 1 34.37015192515351 19.051857063830447 14.52013917825401
1402 8 1 33.62271192515351 18.880817063830445 13.36589917825401
1403 8 1 33.57671192515351 20.161457063830447 12.83877917825401
1404 8 1 32.51399192515351 19.680497063830448 13.58661917825401
1405 8 1 32.61023192515351 20.79129706383045 14.40933917825401
1406 8 1 32.94791192515351 19.605137063830448 13.77773917825401
1407 8 1 33.04607192515351 18.693457063830447 12.738859178254009
1408 8 1 34.046791925153514 18.557297063830447 11.790059178254008
1409 8 1 32.71743192515351 18.332577063830445 12.110299178254008
1410 8 1 31.611191925153513 17.634977063830444 12.568059178254009
1411 8 1 32.39615192515351 18.008497063830443 13.64709917825401
1412 8 1 32.03823192515351 18.050257063830443 14.98501917825401
1413 8 1 33.40951192515351 18.110897063830443 14.79525917825401
1414 8 1 33.28543192515351 16.824497063830442 14.29541917825401
1415 8 1 32.97295192515351 17.890177063830443 15.12405917825401
1416 8 1 32.03359192515351 17.846177063830442 16.14173917825401
1417 8 1 31.67951192515351 19.154177063830442 15.85213917825401
1418 8 1 30.685271925153508 19.268657063830442 14.89389917825401
1419 8 1 31.674471925153508 18.893857063830442 13.99877917825401
1420 8 1 31.91639192515351 19.90281706383044 14.91717917825401
1421 8 1 32.03359192515351 20.66705706383044 13.76725917825401
1422 8 1 32.63311192515351 20.93393706383044 12.54685917825401
